Date,Close/Last,Volume,Open,High,Low
10/23/2017,257.86,3628274,259.21,259.22,257.75
10/20/2017,258.85,1985116,258.48,258.88,258.16
10/19/2017,257.53,2578583,256.57,257.55,256.0795
10/18/2017,257.43,1734604,257.64,257.69,257.24
10/17/2017,257.21,2218998,256.97,257.25,256.72
10/16/2017,257.05,2832995,256.92,257.24,256.54
10/13/2017,256.63,2552822,256.90,257.01,256.49
10/12/2017,256.34,3013590,256.35,256.78,256.0974
10/11/2017,256.71,3584240,256.21,256.74,256.05
10/10/2017,256.34,3849558,256.35,256.77,255.72
10/09/2017,255.68,1393776,256.34,256.42,255.37
10/06/2017,256.11,8052662,255.88,256.19,255.60
10/05/2017,256.38,4054813,255.27,256.42,255.12
10/04/2017,254.90,2833753,254.40,255.15,254.2855
10/03/2017,254.57,2205150,254.13,254.59,253.93
10/02/2017,253.97,4039086,253.19,253.99,253.11
09/29/2017,252.93,5551479,252.02,253.02,251.82
09/28/2017,252.00,2686967,251.38,252.13,251.32
09/27/2017,251.73,3768560,251.60,252.17,250.55
09/26/2017,250.75,3613973,251.10,251.37,250.49
09/25/2017,251.89,5197466,252.10,252.52,251.04
09/22/2017,252.37,2451410,252.01,252.60,251.99
09/21/2017,252.36,2927147,252.87,252.945,252.16
09/20/2017,253.10,5502206,253.05,253.16,251.90
09/19/2017,252.95,3613767,252.96,253.05,252.5851
09/18/2017,252.71,1672345,252.58,253.09,252.2415
09/15/2017,252.14,2542749,251.70,252.24,251.54
09/14/2017,251.82,2997729,251.51,252.03,251.33
09/13/2017,251.91,2138115,251.42,251.94,251.32
09/12/2017,251.80,2668471,251.35,251.81,251.15
09/11/2017,250.90,3152086,249.75,251.01,249.73
09/08/2017,248.19,3297328,248.19,248.79,247.99
09/07/2017,248.61,3547068,248.96,248.96,248.09
09/06/2017,248.61,3780858,248.55,248.975,247.91
09/05/2017,247.78,5104732,248.91,249.19,246.62
09/01/2017,249.57,5905222,249.63,250.03,249.38
08/31/2017,249.14,4855142,248.39,249.46,248.30
08/30/2017,247.73,1939627,246.50,247.99,246.29
08/29/2017,246.54,3595619,244.76,246.81,244.57
08/28/2017,246.23,1899993,246.81,246.85,245.75
08/25/2017,246.18,3188993,246.56,247.27,246.05
08/24/2017,245.69,2315766,246.66,246.83,245.39
08/23/2017,246.15,2484545,245.97,246.6905,245.81
08/22/2017,247.00,2191347,245.21,247.275,245.19
08/21/2017,244.59,3513709,244.25,244.82,243.45
08/18/2017,244.25,5010247,244.54,245.80,243.83
08/17/2017,244.80,4994268,247.91,248.27,244.755
08/16/2017,248.60,3204951,248.77,249.24,248.13
08/15/2017,248.15,2075152,248.67,248.67,247.83
08/14/2017,248.17,2551632,247.25,248.45,247.24
08/11/2017,245.72,3288054,245.65,246.44,245.39
08/10/2017,245.47,4150430,247.95,248.10,245.3516
08/09/2017,248.92,2354247,248.12,248.99,247.73
08/08/2017,248.97,1867546,249.19,250.60,248.51
08/07/2017,249.52,1464290,249.17,249.55,249.04
08/04/2017,249.06,2099848,249.20,249.47,248.65
08/03/2017,248.68,1904784,248.98,249.01,248.32
08/02/2017,249.12,2860989,249.16,249.28,248.05
08/01/2017,248.99,2712691,249.15,249.18,248.48
07/31/2017,248.46,3439927,249.04,249.15,248.20
07/28/2017,248.56,2469693,248.32,248.7288,247.80
07/27/2017,248.91,3432604,249.66,249.685,247.34
07/26/2017,249.14,3766938,249.44,249.48,248.80
07/25/2017,249.07,4706505,249.36,249.48,248.84
07/24/2017,248.49,3197506,248.45,248.6454,247.95
07/21/2017,248.55,2592292,248.11,248.57,247.84
07/20/2017,248.74,3550137,248.96,249.10,248.15
07/19/2017,248.62,1787000,247.71,248.67,247.68
07/18/2017,247.36,2576460,246.72,247.38,246.32
07/17/2017,247.15,2890425,247.13,247.58,246.98
07/14/2017,247.10,2222798,246.09,247.63,245.97
07/13/2017,246.03,2611931,245.69,246.20,245.42
07/12/2017,245.65,3135479,244.97,245.84,244.96
07/11/2017,243.82,2684692,243.80,244.17,242.48
07/10/2017,243.94,3396765,243.57,244.42,243.40
07/07/2017,243.71,2466163,242.82,243.91,242.64
07/06/2017,242.19,3827118,243.53,243.65,241.96
07/05/2017,244.39,5420192,244.25,244.63,243.33
07/03/2017,243.87,2299911,244.50,245.01,243.85
06/30/2017,243.41,5779532,243.93,244.33,243.20
06/29/2017,243.03,4609507,245.31,245.36,241.58
06/28/2017,245.10,2858808,244.16,245.34,243.86
06/27/2017,243.04,3772284,244.62,245.01,242.94
06/26/2017,246.00,2729434,246.66,247.1412,245.79
06/23/2017,245.85,2265161,245.69,246.2666,245.273
06/22/2017,245.60,2368180,245.71,246.285,245.385
06/21/2017,245.68,3036372,246.17,246.34,245.16
06/20/2017,245.78,2785450,246.99,247.00,245.745
06/19/2017,247.39,5248522,246.35,247.49,246.22
06/16/2017,245.18,6978153,245.53,245.54,244.37
06/15/2017,245.38,3807437,244.24,245.47,243.92
06/14/2017,245.84,5982839,246.43,246.49,244.85
06/13/2017,246.11,3569250,245.58,246.19,245.14
06/12/2017,244.91,3989416,244.67,244.98,243.93
06/09/2017,244.94,5729401,245.67,246.57,243.48
06/08/2017,245.32,2281990,245.33,245.89,244.75
06/07/2017,245.25,1759671,245.18,245.48,244.39
06/06/2017,244.85,3054722,244.81,245.51,244.67
06/05/2017,245.51,1747323,245.52,245.8436,245.33
06/02/2017,245.67,3170719,244.98,245.91,244.635
06/01/2017,244.89,3384695,243.47,244.89,243.18
05/31/2017,242.90,3346391,243.38,243.43,242.18
05/30/2017,243.08,2363807,242.87,243.32,242.70
05/26/2017,243.23,2106709,243.08,243.42,242.97
05/25/2017,243.27,2687069,242.73,243.61,242.495
05/24/2017,242.12,2053628,241.84,242.25,241.46
05/23/2017,241.52,2346000,241.50,241.7499,241.03
05/22/2017,241.00,2458571,240.39,241.22,240.33
05/19/2017,239.86,3052283,238.81,240.59,238.77
05/18/2017,238.19,4583752,237.19,239.23,236.91
05/17/2017,237.34,6999306,239.62,240.13,237.24
05/16/2017,241.59,3783382,242.17,242.20,241.1468
05/15/2017,241.79,2122306,241.00,241.96,240.97
05/12/2017,240.57,2076089,240.61,240.70,240.19
05/11/2017,240.94,2633115,240.88,241.08,239.64
05/10/2017,241.38,1884909,240.86,241.40,240.66
05/09/2017,240.99,2840735,241.50,241.70,240.55
05/08/2017,241.17,2411735,241.31,241.45,240.69
05/05/2017,241.26,2574624,240.68,241.26,240.20
05/04/2017,240.23,3997804,240.37,240.44,239.28
05/03/2017,240.07,4746102,239.81,240.26,239.22
05/02/2017,240.31,2639425,240.39,240.49,239.82
05/01/2017,240.22,6852066,240.19,240.68,239.70
04/28/2017,239.56,2589981,240.45,240.45,239.45
04/27/2017,240.09,3393963,240.29,240.46,239.48
04/26/2017,239.95,4795458,240.05,241.05,239.86
04/25/2017,240.05,4149945,239.41,240.47,239.31
04/24/2017,238.64,6335109,238.71,238.92,238.12
04/21/2017,236.13,3469415,236.75,236.7798,235.61
04/20/2017,236.73,4790517,235.65,237.33,235.26
04/19/2017,234.94,2311969,236.01,236.44,234.651
04/18/2017,235.35,2745916,235.19,235.96,234.56
04/17/2017,236.06,2642087,234.58,236.06,234.36
04/13/2017,234.03,2997487,235.09,235.95,234.02
04/12/2017,235.59,3354071,236.23,236.42,235.25
04/11/2017,236.55,2700216,236.37,236.65,234.81
04/10/2017,236.85,1921343,236.86,237.73,236.2351
04/07/2017,236.68,2278310,236.62,237.4801,236.12
04/06/2017,236.90,2329234,236.46,237.50,235.92
04/05/2017,236.28,5826442,237.73,238.87,236.05
04/04/2017,236.98,3037141,236.47,237.06,236.04
04/03/2017,236.87,6405927,237.32,237.52,235.3999
03/31/2017,237.27,5580171,237.37,238.00,237.17
03/30/2017,237.73,2520997,236.95,238.01,236.76
03/29/2017,237.13,4213678,236.48,237.29,236.20
03/28/2017,236.78,2979603,234.73,237.28,234.62
03/27/2017,235.05,3364178,233.40,235.38,233.10
03/24/2017,235.39,4124639,235.84,236.50,234.43
03/23/2017,236.52,6110224,236.51,237.84,236.10
03/22/2017,236.78,3621588,236.27,237.10,235.56
03/21/2017,236.26,4904795,240.02,240.12,236.07
03/20/2017,239.2635,2484775,239.56,239.87,238.8496
03/17/2017,239.59,3024221,240.37,240.49,239.58
03/16/2017,240.08,4628440,240.61,240.70,239.60
03/15/2017,240.39,3936643,239.05,240.93,238.78
03/14/2017,238.44,2935681,238.65,238.7285,237.66
03/13/2017,239.29,1951948,239.10,239.34,238.73
03/10/2017,239.15,2877017,239.47,239.52,238.0691
03/09/2017,238.32,2561529,238.16,238.71,237.22
03/08/2017,238.09,3586287,238.84,239.09,237.8787
03/07/2017,238.57,7260849,238.85,239.25,238.26
03/06/2017,239.27,3257490,238.99,239.60,238.50
03/03/2017,239.97,3069790,239.66,240.11,239.22
03/02/2017,239.83,3227318,241.08,241.08,239.70
03/01/2017,241.22,4578156,239.86,241.81,239.85
02/28/2017,238.03,3363673,238.18,238.42,237.50
02/27/2017,238.63,2435273,238.11,238.78,237.82
02/24/2017,238.26,2465369,236.93,238.26,236.88
02/23/2017,237.97,2238882,238.38,238.38,237.0253
02/22/2017,237.78,2949981,237.48,238.02,237.30
02/21/2017,237.92,2596793,237.00,238.15,236.99
02/17/2017,236.49,2351763,235.39,236.51,235.39
02/16/2017,236.22,3401891,236.42,236.60,235.33
02/15/2017,236.34,3777136,234.91,236.5966,234.85
02/14/2017,235.14,3020971,234.02,235.15,233.59
02/13/2017,234.20,2641225,233.55,234.51,233.49
02/10/2017,232.91,2683920,232.44,233.19,232.30
02/09/2017,232.00,3268588,230.96,232.3558,230.93
02/08/2017,230.65,1963679,230.00,230.79,229.72
02/07/2017,230.37,2331368,230.80,231.0553,230.111
02/06/2017,230.38,1673980,230.26,230.7221,229.95
02/03/2017,230.79,1837538,230.22,230.93,229.8522
02/02/2017,229.13,3178400,228.61,229.48,228.22
02/01/2017,229.05,6480665,229.69,229.97,228.33
01/31/2017,228.93,4792928,228.33,228.97,227.72
01/30/2017,229.03,3812049,229.55,229.60,227.7979
01/27/2017,230.40,2511645,230.82,230.9617,230.17
01/26/2017,230.75,3277914,230.79,231.10,230.40
01/25/2017,230.82,3863970,230.09,230.9617,229.89
01/24/2017,228.96,2516313,227.80,229.47,227.6598
01/23/2017,227.57,3770505,227.74,228.18,226.66
01/20/2017,228.10,3079280,228.08,228.69,227.44
01/19/2017,227.35,2588707,228.21,228.40,226.79
01/18/2017,228.08,3210173,227.95,228.17,227.29
01/17/2017,227.64,4929087,227.71,228.165,227.19
01/13/2017,228.39,4580839,228.13,228.79,228.07
01/12/2017,227.97,3535389,227.88,228.14,226.32
01/11/2017,228.41,4012745,227.76,228.43,226.96
01/10/2017,227.80,2961610,227.83,228.8203,227.38
01/09/2017,227.90,2355230,228.27,228.47,227.81
01/06/2017,228.64,3107214,227.91,229.13,227.28
01/05/2017,227.74,2969801,227.63,227.96,226.85
01/04/2017,227.95,4098998,226.96,228.11,226.95
01/03/2017,226.58,6396363,226.40,227.1999,225.24
12/30/2016,224.99,5462415,226.13,226.20,224.09
12/29/2016,225.75,4484439,225.85,226.25,225.21
12/28/2016,225.77,3972331,227.95,227.95,225.64
12/27/2016,227.64,2560648,227.39,228.10,227.39
12/23/2016,227.00,2612705,226.82,227.08,226.58
12/22/2016,226.85,2276823,226.97,227.10,226.293
12/21/2016,227.18,2818971,227.67,227.83,227.14
12/20/2016,229.05,3590748,228.82,229.24,228.545
12/19/2016,228.15,4271251,227.91,228.68,227.76
12/16/2016,227.73,5192795,228.67,228.74,227.33
12/15/2016,228.08,4934203,227.50,229.16,227.342
12/14/2016,227.32,8444913,228.74,229.59,226.691
12/13/2016,229.05,5940551,228.38,229.69,228.34
12/12/2016,227.57,4742256,227.74,228.29,227.09
12/09/2016,227.85,4484717,226.72,227.85,226.69
12/08/2016,226.41,4662050,225.90,227.0066,225.56
12/07/2016,225.87,3498494,222.83,225.97,222.66
12/06/2016,222.99,3124518,222.51,223.0185,221.93
12/05/2016,222.19,2441784,221.94,222.67,221.6974
12/02/2016,220.91,3309576,220.93,221.50,220.52
12/01/2016,220.73,3842202,221.97,221.98,220.42
11/30/2016,221.53,6248839,222.94,223.10,221.53
11/29/2016,222.19,3569662,221.81,222.72,221.43
11/28/2016,221.83,4820720,222.43,222.75,221.63
11/25/2016,222.81,1850782,222.36,222.82,222.29
11/23/2016,222.00,3758472,221.25,222.03,221.01
11/22/2016,221.76,3062262,221.80,222.05,220.99
11/21/2016,221.39,3181396,220.42,221.4399,220.26
11/18/2016,219.79,4573051,220.31,220.52,219.53
11/17/2016,220.23,5749692,219.32,220.31,219.17
11/16/2016,219.24,4248514,218.78,219.38,218.67
11/15/2016,219.52,5304554,218.29,219.52,218.02
11/14/2016,217.79,3747632,218.37,218.50,216.9499
11/11/2016,217.73,7363457,217.32,217.92,216.55
11/10/2016,218.12,8137025,218.58,219.55,216.45
11/09/2016,217.69,9806763,213.51,218.34,213.47
11/08/2016,215.31,6417578,213.92,216.00,213.60
11/07/2016,214.32,8402496,212.65,214.39,212.49
11/04/2016,209.67,3931604,210.09,211.07,209.57
11/03/2016,210.02,3740285,211.17,211.41,209.64
11/02/2016,210.90,3788513,211.87,212.29,210.41
11/01/2016,212.23,8078975,214.13,214.18,210.79
10/31/2016,213.69,4264486,214.16,214.39,213.57
10/28/2016,213.75,3880629,214.33,215.14,212.93
10/27/2016,214.38,2882118,215.81,215.83,214.30
10/26/2016,214.97,2501306,214.42,215.64,214.16
10/25/2016,215.42,2189096,215.90,216.20,215.21
10/24/2016,216.11,2259707,216.23,216.53,215.7016
10/21/2016,215.16,2227363,214.19,215.30,213.99
10/20/2016,215.06,2519532,215.10,215.75,214.33
10/19/2016,215.43,2718174,215.20,215.85,214.82
10/18/2016,214.90,1602528,215.45,215.50,214.49
10/17/2016,213.58,2932766,214.29,214.595,213.39
10/14/2016,214.29,3713199,215.39,215.91,214.25
10/13/2016,214.27,4465415,213.35,214.81,212.4133
10/12/2016,214.93,2414453,214.82,215.53,214.226
10/11/2016,214.66,3985398,216.88,216.95,213.79
10/10/2016,217.34,2642403,217.37,217.93,217.22
10/07/2016,216.25,7719757,217.33,217.58,215.40
10/06/2016,217.10,2436411,216.59,217.26,215.96
10/05/2016,216.89,2860508,216.61,217.35,216.56
10/04/2016,215.94,3317927,217.16,217.40,215.23
10/03/2016,216.89,4753833,217.03,217.27,216.26
09/30/2016,217.56,3952716,216.88,218.35,216.60
09/29/2016,215.94,3904214,217.64,218.10,215.28
09/28/2016,217.90,2140096,217.07,218.03,215.95
09/27/2016,216.76,3251815,215.26,216.90,214.84
09/26/2016,215.45,3017786,216.25,216.46,215.24
09/23/2016,218.35,2483175,219.06,219.21,218.23
09/22/2016,219.50,4355301,219.36,219.88,219.0601
09/21/2016,218.16,4110985,216.55,218.36,215.76
09/20/2016,215.75,2005397,216.71,216.91,215.69
09/19/2016,215.73,2089260,216.49,217.21,215.34
09/16/2016,215.62,5064693,215.78,216.00,214.87
09/15/2016,216.52,3416201,214.14,216.9699,213.96
09/14/2016,214.35,4224297,214.53,215.93,213.71
09/13/2016,214.47,6511965,216.05,216.3699,213.75
09/12/2016,217.63,5110842,213.59,218.0592,213.54
09/09/2016,214.54,7333702,218.27,218.28,214.48
09/08/2016,219.81,3038008,219.89,220.22,219.43
09/07/2016,220.33,3668146,220.12,220.48,219.58
09/06/2016,220.37,3359745,219.95,220.37,219.12
09/02/2016,219.63,2301408,219.70,220.14,218.98
09/01/2016,218.67,3249153,218.64,218.99,217.28
08/31/2016,218.65,2531730,218.89,219.01,217.73
08/30/2016,219.26,1548081,219.55,219.8248,218.61
08/29/2016,219.60,1576322,218.71,219.91,218.64
08/26/2016,218.56,4310410,219.16,220.39,217.50
08/25/2016,218.95,4890398,218.66,219.45,218.48
08/24/2016,219.17,1526870,220.06,220.17,218.64
08/23/2016,220.21,1697982,220.51,220.88,220.16
08/22/2016,219.75,1138768,219.55,220.055,219.09
08/19/2016,219.82,1657542,219.59,220.01,219.00
08/18/2016,220.16,1888360,219.60,220.16,219.48
08/17/2016,219.65,2903074,219.27,219.79,218.28
08/16/2016,219.25,2987881,219.86,219.93,219.23
08/15/2016,220.37,1337846,220.15,220.76,220.15
08/12/2016,219.71,1563325,219.56,219.97,219.26
08/11/2016,219.89,1791721,219.54,220.20,219.21
08/10/2016,218.88,2775143,219.60,219.67,218.47
08/09/2016,219.42,1665882,219.42,220.01,219.0576
08/08/2016,219.28,1572654,219.66,219.7799,219.00
08/05/2016,219.40,3348537,218.51,219.48,218.33
08/04/2016,217.67,2138178,217.56,218.02,217.07
08/03/2016,217.47,2448341,216.73,217.48,216.39
08/02/2016,216.83,4832191,217.91,218.07,215.811
08/01/2016,218.12,3693740,218.47,218.90,217.65
07/29/2016,218.37,3093514,217.72,218.79,217.38
07/28/2016,218.04,1844320,217.52,218.37,217.00
07/27/2016,217.78,4741766,218.42,218.51,216.88
07/26/2016,218.00,3090945,217.82,218.42,217.001
07/25/2016,217.91,1702726,218.24,218.31,217.22
07/22/2016,218.47,4733869,217.65,218.56,217.35
07/21/2016,217.52,1791239,218.19,218.47,216.99
07/20/2016,218.31,1836994,217.99,218.60,217.47
07/19/2016,217.39,1885536,217.18,217.46,216.88
07/18/2016,217.63,4112751,217.17,217.86,216.90
07/15/2016,217.03,3686745,218.02,218.05,216.54
07/14/2016,217.35,5336221,217.63,217.91,216.90
07/13/2016,216.16,3845237,216.67,216.695,215.59
07/12/2016,216.18,4713756,215.77,216.53,215.49
07/11/2016,214.67,3288068,214.42,215.28,214.1795
07/08/2016,213.86,3206859,212.24,214.15,212.00
07/07/2016,210.66,3485783,211.07,211.84,209.84
07/06/2016,210.84,6271003,209.02,210.99,208.25
07/05/2016,209.64,6212294,210.14,210.27,208.90
07/01/2016,211.13,4743663,210.55,211.691,210.54
06/30/2016,210.50,6025112,208.41,210.72,207.74
06/29/2016,207.80,6639645,206.01,208.10,205.89
06/28/2016,204.38,7079321,202.64,204.38,202.265
06/27/2016,200.63,8048050,202.75,202.77,199.79
06/24/2016,204.49,15206930,204.83,208.06,203.88
06/23/2016,212.00,2707543,210.99,212.02,210.46
06/22/2016,209.27,3103625,209.82,210.69,209.11
06/21/2016,209.62,2706085,209.47,210.07,208.96
06/20/2016,210.04,4395432,210.99,211.79,209.91
06/17/2016,208.66,3653497,209.32,209.38,207.90
06/16/2016,209.45,3748941,207.81,209.66,206.65
06/15/2016,208.77,3853165,209.63,210.44,208.60
06/14/2016,209.14,4763405,209.12,209.8299,208.00
06/13/2016,209.52,3657550,210.48,211.48,209.44
06/10/2016,211.19,3254493,211.58,211.97,210.54
06/09/2016,213.20,2153353,212.62,213.35,212.32
06/08/2016,213.45,1625106,212.94,213.64,212.81
06/07/2016,212.77,2590476,212.66,213.46,212.62
06/06/2016,212.52,2977011,211.82,212.88,211.62
06/03/2016,211.35,3327786,211.34,211.80,209.98
06/02/2016,212.06,3645058,210.91,212.06,210.33
06/01/2016,211.37,2874110,210.25,211.58,209.99
05/31/2016,210.97,3585216,211.66,211.80,210.27
05/27/2016,211.30,2488866,210.61,211.31,210.56
05/26/2016,210.43,2021294,210.56,210.81,210.05
05/25/2016,210.35,2453132,209.75,210.85,209.71
05/24/2016,208.94,2613546,207.25,209.32,207.20
05/23/2016,206.26,2118140,206.55,206.90,206.04
05/20/2016,206.54,2658676,205.99,207.16,205.90
05/19/2016,205.29,3839188,205.08,205.58,203.80
05/18/2016,206.02,4255107,205.48,207.35,204.69
05/17/2016,206.00,4337281,207.52,207.87,205.2864
05/16/2016,207.83,2635805,206.00,208.41,205.95
05/13/2016,205.75,4859597,207.25,207.91,205.44
05/12/2016,207.67,3348027,208.36,208.55,206.44
05/11/2016,207.57,3111162,208.98,209.40,207.57
05/10/2016,209.52,2889178,207.79,209.54,207.72
05/09/2016,207.01,2813219,206.63,207.43,206.43
05/06/2016,206.81,2383659,205.13,206.81,204.94
05/05/2016,206.01,2157999,206.59,207.01,205.51
05/04/2016,206.07,2467967,206.05,206.89,205.48
05/03/2016,207.25,3405638,207.55,207.8571,206.3599
05/02/2016,209.08,3476948,208.01,209.26,207.48
04/29/2016,207.46,4362330,207.81,208.19,206.10
04/28/2016,208.58,4407787,209.55,210.85,208.03
04/27/2016,210.40,2817110,209.51,210.90,209.14
04/26/2016,210.01,2227205,210.13,210.5999,209.45
04/25/2016,209.66,2766468,209.37,209.69,208.61
04/22/2016,210.03,3286351,209.64,210.35,209.00
04/21/2016,210.06,2968073,211.21,211.33,209.73
04/20/2016,211.11,2457854,211.03,212.00,210.48
04/19/2016,210.95,3400235,210.81,211.2799,210.02
04/18/2016,210.31,3474005,208.20,210.35,208.07
04/15/2016,208.79,2828450,209.12,209.17,208.4776
04/14/2016,209.12,2510655,209.14,209.66,208.68
04/13/2016,209.10,3195709,208.05,209.16,207.91
04/12/2016,207.02,2453303,205.27,207.32,204.75
04/11/2016,205.00,2742963,206.30,207.11,204.95
04/08/2016,205.58,2432437,206.38,206.88,204.92
04/07/2016,204.97,7174645,206.22,206.59,204.13
04/06/2016,207.48,2896998,205.34,207.54,205.02
04/05/2016,205.26,3062673,205.75,206.27,204.93
04/04/2016,207.29,3050796,207.92,208.125,206.95
04/01/2016,207.97,4127493,205.41,208.20,205.05
03/31/2016,206.65,4603237,206.96,207.45,206.38
03/30/2016,207.13,2760755,207.33,207.91,206.65
03/29/2016,206.26,3918948,203.81,206.26,203.43
03/28/2016,204.31,2277149,204.67,204.88,203.75
03/24/2016,204.18,3317121,203.05,204.20,202.77
03/23/2016,204.30,2980785,205.13,205.36,204.05
03/22/2016,206.75,4602590,205.92,207.40,205.73
03/21/2016,206.87,4763421,206.25,207.11,205.96
03/18/2016,206.57,6272981,206.38,206.94,205.96
03/17/2016,205.81,5149998,204.35,206.33,203.86
03/16/2016,204.52,3510343,202.64,204.90,202.59
03/15/2016,203.22,4213249,202.44,203.28,202.12
03/14/2016,203.56,4579187,203.25,204.13,202.85
03/11/2016,203.84,2675540,202.32,203.88,202.20
03/10/2016,200.52,3363115,201.00,202.11,198.46
03/09/2016,200.41,3236895,200.39,200.80,199.4501
03/08/2016,199.38,3310932,200.365,200.96,199.25
03/07/2016,201.68,3868462,200.41,202.12,200.29
03/04/2016,201.48,3465651,201.08,202.40,200.10
03/03/2016,200.78,3086604,199.79,200.83,199.14
03/02/2016,200.07,4428018,198.72,200.09,198.28
03/01/2016,199.19,5127146,196.02,199.21,195.47
02/29/2016,194.51,5022357,196.14,197.246,194.42
02/26/2016,196.15,4392586,197.58,197.68,195.8901
02/25/2016,196.50,2725027,194.71,196.56,193.82
02/24/2016,194.22,2963970,191.59,194.50,190.27
02/23/2016,193.34,2725477,195.02,195.28,193.16
02/22/2016,195.72,2514408,194.85,195.93,194.79
02/19/2016,192.93,2521624,192.13,193.14,191.42
02/18/2016,193.05,3708975,194.20,194.2499,192.69
02/17/2016,193.83,3891403,192.12,194.28,191.97
02/16/2016,190.67,3439821,189.76,190.736,188.56
02/12/2016,187.55,3273447,185.84,187.58,184.87
02/11/2016,183.83,5838765,183.18,184.96,182.02
02/10/2016,186.15,3832489,187.30,189.236,186.04
02/09/2016,186.24,5579391,184.21,187.87,184.11
02/08/2016,186.31,8096730,186.68,187.0015,183.72
02/05/2016,188.85,5561187,191.96,192.02,188.14
02/04/2016,192.53,4501120,191.71,193.69,190.93
02/03/2016,192.11,7296525,192.39,192.72,188.0453
02/02/2016,191.09,7103914,192.94,192.94,190.475
02/01/2016,194.60,6205910,193.47,195.5301,192.795
01/29/2016,194.62,7807161,190.94,194.69,190.82
01/28/2016,190.11,5355235,190.90,191.10,188.08
01/27/2016,189.08,5651429,190.61,192.50,187.98
01/26/2016,191.13,4640405,189.36,191.44,188.94
01/25/2016,188.57,4075494,190.86,191.08,188.34
01/22/2016,191.49,4370066,190.71,191.67,189.82
01/21/2016,187.62,8803799,187.11,189.79,185.58
01/20/2016,186.65,10176310,185.93,188.41,181.9001
01/19/2016,188.84,7616229,190.80,191.01,187.1201
01/15/2016,188.74,8830662,187.64,189.69,186.46
01/14/2016,192.80,6909744,190.48,194.20,188.57
01/13/2016,189.79,7002810,195.35,195.81,189.30
01/12/2016,194.52,5444399,194.85,195.50,192.08
01/11/2016,193.03,7485950,193.95,194.33,190.78
01/08/2016,192.83,8902517,196.135,196.8117,192.52
01/07/2016,194.99,7543504,196.30,198.40,194.57
01/06/2016,199.77,5496578,199.36,201.02,198.57
01/05/2016,202.42,5262104,202.31,202.88,201.035
01/04/2016,202.00,7439374,201.47,202.01,199.59
12/31/2015,204.87,6230735,206.21,206.90,204.87
12/30/2015,206.97,5181777,208.13,208.21,206.78
12/29/2015,208.51,4690373,207.56,208.80,207.50
12/28/2015,206.34,3710848,206.09,206.45,205.15
12/24/2015,206.83,2254651,206.98,207.54,206.6428
12/23/2015,208.44,5300056,207.08,208.46,206.94
12/22/2015,205.85,4574105,205.04,206.23,203.91
12/21/2015,203.96,3704599,203.83,204.23,202.43
12/18/2015,202.22,7049444,205.13,205.23,202.14
12/17/2015,206.08,6566375,209.59,209.68,206.00
12/16/2015,209.17,5649246,207.62,209.5799,205.92
12/15/2015,206.19,4734399,205.87,207.25,205.68
12/14/2015,204.18,8134173,203.22,204.18,201.10
12/11/2015,202.89,8088508,204.59,205.26,202.63
12/10/2015,207.01,6195577,206.61,208.58,206.30
12/09/2015,206.49,5731725,207.38,209.85,205.36
12/08/2015,208.13,7065160,207.67,209.20,206.94
12/07/2015,209.50,5874704,210.40,210.4499,208.37
12/04/2015,210.80,6690208,207.25,211.17,207.09
12/03/2015,206.76,5915717,210.03,210.34,205.91
12/02/2015,209.74,3846733,211.84,212.20,209.41
12/01/2015,211.93,4190153,210.64,212.03,210.31
11/30/2015,209.87,5283908,211.00,211.08,209.75
11/27/2015,210.71,1062424,210.60,210.99,210.06
11/25/2015,210.53,1886954,210.73,210.93,210.246
11/24/2015,210.52,3222020,208.96,211.01,208.61
11/23/2015,210.22,2329177,210.48,211.17,209.71
11/20/2015,210.62,5014065,210.66,211.32,210.06
11/19/2015,209.67,3369007,209.79,210.24,209.40
11/18/2015,209.87,4701609,207.20,210.09,207.17
11/17/2015,206.55,8067895,207.14,208.20,206.04
11/16/2015,206.82,4713573,203.41,206.82,203.31
11/13/2015,203.67,6863333,205.46,205.82,203.57
11/12/2015,205.97,4299083,207.65,208.22,205.97
11/11/2015,208.91,2044484,210.08,210.11,208.84
11/10/2015,209.72,3550026,208.69,209.78,208.36
11/09/2015,209.21,3548585,210.48,210.62,208.13
11/06/2015,211.24,3182688,210.93,211.51,209.66
11/05/2015,211.32,2726766,211.65,212.20,210.28
11/04/2015,211.58,3355485,212.51,212.69,210.94
11/03/2015,212.13,3077908,211.14,212.87,210.91
11/02/2015,211.60,4297343,209.52,211.81,209.37
10/30/2015,209.05,3971304,210.26,210.61,208.93
10/29/2015,210.00,3382881,209.54,210.44,209.39
10/28/2015,210.11,4517547,208.19,210.14,207.39
10/27/2015,207.78,4240542,207.33,208.17,206.95
10/26/2015,208.18,3308558,208.49,208.525,207.75
10/23/2015,208.66,4272521,208.47,209.11,207.47
10/22/2015,206.34,4172569,204.15,206.65,203.96
10/21/2015,203.00,5138249,204.80,205.02,202.78
10/20/2015,204.19,2439730,204.05,204.98,203.70
10/19/2015,204.49,3959915,203.66,204.51,203.28
10/16/2015,204.33,3678901,203.95,204.41,203.05
10/15/2015,203.43,3015008,201.27,203.47,200.76
10/14/2015,200.36,2526133,201.32,202.00,200.07
10/13/2015,201.37,3840546,201.76,203.28,201.18
10/12/2015,202.68,2128929,202.55,202.87,202.04
10/09/2015,202.50,3299568,202.63,203.03,201.725
10/08/2015,202.35,5945239,199.98,202.67,199.70
